Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0SGBSwX49QWTGiXMu39mUz,"3P2GZ3OyREqVPn8YISLrGH","Stillness","Stillness","Fraser Jaspal",2023-03-03,142008,50,spotify:user:,2023-04-03T13:27:55Z,"",0.52,0.00486,2,-30.233,1,0.0457,0.996,0.95,0.111,0.561,75.342,4
7jUgBIVfc6C2YfFqFmETxz,"4Gew7TmeuvKFbHl0PttGaz","Air from Air","Air from Air","Yasuo Zen",2023-03-03,199428,65,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.538,0.0101,6,-29.191,1,0.0363,0.995,0.942,0.088,0.481,68.322,4
7tPR6ChfHJvkYPK0Zy5zkK,"4CqaNfV0FxkPOMcQAiyw71","Us","Life Stories","R. York",2023-01-01,108730,56,spotify:user:,2023-04-03T13:27:55Z,"",0.428,0.0064,7,-34.581,1,0.0488,0.995,0.95,0.0838,0.0934,43.385,4
7JuANIIOksqHRFXgE8tEld,"2Nk5XPyODZYGkTpGPQel2Q","Lisser","Lisser","Miran",2023-03-03,125041,64,spotify:user:,2023-04-03T13:27:55Z,"",0.325,0.0615,4,-27.534,1,0.0352,0.984,0.923,0.082,0.312,94.597,3
6rWa5bTCCZQIv0qKekqhnC,"2aCjyxAv55DqcgEBYNHS2l","What It Should Look Like","What It Should Look Like","Tom Leaman",2022-07-29,122245,46,spotify:user:,2023-04-03T13:27:55Z,"",0.429,0.0341,7,-26.623,1,0.0395,0.995,0.954,0.118,0.421,107.798,3
5Wp5IP3REfgDJnxKeUOfb3,"41P9wQe7ndXNRH4dMmeWXi","Con Cariño","Con Cariño","Josephe Burke",2022-10-21,146679,61,spotify:user:,2023-04-03T13:27:55Z,"",0.493,0.0372,1,-25.785,1,0.0459,0.995,0.925,0.122,0.348,62.039,3
6KMs0FhZnbJZINvhguzhpe,"1KRgUQR76UU7X6rxxaDbyd","Amber","Come Fall","Kepus",2022-09-17,123304,49,spotify:user:,2023-04-03T13:27:55Z,"",0.358,0.0226,11,-29.195,1,0.0623,0.994,0.894,0.0991,0.401,86.595,4
4uoJsS8jQmsHmdoORGzxh0,"0ggD5NH7vsGHwcBWHnyVq4","Emerald Enlightenment","Emerald Enlightenment","Aramis Morel",2023-01-13,99567,68,spotify:user:,2023-04-03T13:27:55Z,"",0.412,0.0289,10,-32.394,1,0.0517,0.996,0.958,0.0895,0.27,151.381,3
6h0V5bM7dDmwvrrmqHVlPE,"1nrQ489GYy77LqrmBOmtfh","Nuxe","lachlan","Valla",2022-12-11,138576,47,spotify:user:,2023-04-03T13:27:55Z,"",0.445,0.0199,5,-28.408,1,0.0418,0.995,0.938,0.111,0.272,170.355,4
438tqm4eZnhsomXZPu2s2T,"0jXPRVmiApahArJiibipfH","Aftonstjärna","Aftonstjärna","Christian Peterson-Bergling",2023-03-24,177624,39,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.378,0.0665,3,-25.746,1,0.0333,0.988,0.963,0.111,0.229,112.844,4
23yqVbpiJoMHTs0RX4aPE7,"2po95mGJ6RRvZFtta9LUyX","Hand in Hand","Hand in Hand","Kylian Rebour",2023-02-03,108022,62,spotify:user:,2023-04-03T13:27:55Z,"calming instrumental,focus",0.616,0.0148,8,-30.179,1,0.069,0.992,0.964,0.113,0.361,89.902,3
31euvr3EhfWo8GbsVVsQjy,"1Uf7osa9yPgNWu1JrAU3Iu","Emergence","Emergence","Cai Harrington",2023-03-03,126579,48,spotify:user:,2023-04-03T13:27:55Z,"",0.389,0.025,8,-25.448,1,0.0504,0.994,0.945,0.112,0.327,78.064,4
1fFH5FN5xZx2WT2dBXm4qx,"2v3FBpuuu8EdWvmS8OOctA","Inside 内","Inside 内","Li Zemin",2023-01-06,116718,63,spotify:user:,2023-04-03T13:27:55Z,"",0.283,0.0329,1,-28.74,1,0.0341,0.975,0.899,0.109,0.192,139.106,3
4xMHvbwPvXHFRKjbij64eM,"7A5OxuJ5yEzHTM43In5fHF","Met Her at a Bar","Met Her at a Bar","Otto Wahl",2023-02-10,126750,44,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.721,0.0366,5,-29.638,1,0.0877,0.995,0.963,0.107,0.397,80.005,3
4fGktu4RYSYuF05at1ToLu,"4Na9Ks6Pua1oqm1kv3qGum","Eventus Memoria","Eventus Memoria","Adelaide Fleur",2022-12-02,127000,47,spotify:user:,2023-04-03T13:27:55Z,"",0.476,0.0039,8,-36.014,1,0.0379,0.995,0.919,0.113,0.0922,60.008,3
4ONnpRLMllzCj31t12QCaT,"0rpHfK2QFCVaoXwooHki3o","Expecting","Expecting","Oscar Mallen",2023-03-10,115812,44,spotify:user:,2023-04-03T13:27:55Z,"",0.492,0.0666,2,-24.054,1,0.0416,0.982,0.956,0.101,0.216,80.858,3
6jkQJB7iKoYFZanJuXlnUf,"4XF98HJsL7ue3NksOvebiJ","Reflections","Reflections","Aquilegia",2023-03-10,113986,63,spotify:user:,2023-04-03T13:27:55Z,"",0.316,0.0319,6,-29.428,1,0.0511,0.992,0.92,0.0926,0.223,175.256,4
2Zq0snCBJhOzT61Lhroxr6,"2n6xoAIjeAig3mKdbHWrgM","Yasashii","Yasashii","Asahi Haru",2022-09-29,134740,56,spotify:user:,2023-04-03T13:27:55Z,"",0.583,0.015,11,-31.7,0,0.0518,0.989,0.943,0.0918,0.265,126.332,4
1cTCSy4aSPecGDDx3wqUjD,"5a48GWM8CpVJtzLvnFn1js","Azul","Azul","Emilio Chiara",2023-01-19,120202,54,spotify:user:,2023-04-03T13:27:55Z,"",0.331,0.0327,8,-26.863,0,0.0395,0.994,0.909,0.112,0.223,82.838,3
3RI7rnK1YgmyRcXq9pkMqQ,"5uQAgpFL2lx2pufHYhPAin","This Tender Appeal","This Tender Appeal","Allysium",2023-03-24,168498,55,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.435,0.0404,4,-26.262,1,0.0358,0.984,0.96,0.0952,0.193,95.929,4
42c7TYsycEaQtVZPMG79Os,"7MnTSJ0nl9IdMRSq3vLdGP,3iidbcDBg4BOBD5a927q0Q","Hologram","Hologram","Treman,Czarina Frost",2023-01-20,118356,44,spotify:user:,2023-04-03T13:27:55Z,"neo-classical,calming instrumental,chill guitar",0.268,0.0056,6,-39.121,1,0.0396,0.99,0.958,0.0727,0.138,145.925,4
79QWY71xWy96RCEZK720en,"6TjvSnmtFpeJvto4Ihzozz","La douche sonore","La douche sonore","Emilia Branco",2022-12-09,138829,50,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.366,0.0329,10,-27.124,1,0.0329,0.994,0.909,0.116,0.211,99.478,3
6WRGJsfwcYjyOtzgpyizPV,"1db5naRMf6KGMlTpAoqos5","Delightful","Abstractions","Richard Mahees",2022-12-17,117800,63,spotify:user:,2023-04-03T13:27:55Z,"",0.433,0.0443,6,-23.394,0,0.0365,0.944,0.928,0.106,0.115,90.192,4
2oafUifmaR1uBS3o9o7uLO,"6X9fOKgbMi7PCa7ZuB7ktE","Quiet Eyes","Quiet Eyes","Davignon",2023-02-24,141451,64,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.345,0.0305,6,-24.169,0,0.0326,0.987,0.935,0.1,0.137,162.612,4
5aC8nrtrXpYfnhnRyG9LgI,"2QVUmJ4ycBEI4k0GbycoA2","A Part Of Us","A Part Of Us","Eirin Nordness",2023-03-31,117610,0,spotify:user:,2023-04-03T13:27:55Z,"",0.439,0.00241,3,-32.12,1,0.0442,0.992,0.966,0.107,0.604,136.725,4
6i17OjR0ZQYh5RkHexzDMR,"47AYObaLEm9QiTcfz3u7M9","Det skal nok gå","Det skal nok gå","Alida Sørby",2022-07-15,123000,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.422,0.0921,10,-25.712,1,0.0441,0.992,0.968,0.0911,0.435,87.058,4
6aJr5IVYDQ7tffAm8MhG7G,"5uQAgpFL2lx2pufHYhPAin","The Slow Down","The Slow Down","Allysium",2023-02-17,129071,55,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.34,0.0276,10,-25.198,1,0.0356,0.981,0.909,0.114,0.151,145.417,4
4od4sgAzoqR9y3ybPnnmrV,"0qWu3rMcE5Hp0gcAUjPPAG","Segments in Time","Segments in Time","Ryley Moss",2023-03-03,126880,43,spotify:user:,2023-04-03T13:27:55Z,"",0.283,0.0652,7,-27.036,1,0.0515,0.985,0.912,0.11,0.353,95.086,4
0pc9BoEkAuNoAcHyQcZ28E,"6hTWxjJtaTM4iQQuOexVqY","Vardo","Vardo","Ama Hemmah",2022-10-07,148941,46,spotify:user:,2023-04-03T13:27:55Z,"",0.277,0.0453,5,-28.917,1,0.0372,0.993,0.932,0.0927,0.184,89.635,4
4RojRunkpA8Hmk4hJHCeZw,"0PTGQLNvvo5UJQOMxBXcaA","Morning Stroll","Morning Stroll","Felicia Frank",2023-02-24,164461,48,spotify:user:,2023-04-03T13:27:55Z,"",0.476,0.00551,8,-26.47,1,0.112,0.996,0.958,0.104,0.334,75.273,3
5BxHusXv0AvPFlm0wGbYv3,"1yC3R9Jhm2zsJ7aKdhrk1t","Cygne Noir","Cygne Noir","North Connolly",2023-03-03,178634,63,spotify:user:,2023-04-03T13:27:55Z,"",0.463,0.0669,0,-29.032,0,0.0641,0.996,0.909,0.101,0.23,71.55,1
1TsMXS2Xy3TSP6LkHEw2WY,"3252lQrYqRgAFw2xXuNdVZ","Green Leaves","Green Leaves","Klaüs",2022-10-03,122584,49,spotify:user:,2023-04-03T13:27:55Z,"",0.459,0.0109,11,-30.142,1,0.0489,0.995,0.952,0.0965,0.381,103.392,3
3N79AZhe7FiBgF7leqGhHt,"01E7DBTYoklq6FeDxgRk36","November Birdie","November Birdie","El Pianista Manco",2022-12-02,162178,62,spotify:user:,2023-04-03T13:27:55Z,"",0.258,0.00467,3,-36.399,1,0.0404,0.995,0.939,0.102,0.285,72.024,4
41RfvRLI3FvwqERqGKi8Q1,"2Mr2YOyJj0TQqVYH88gUwf","Remember","Remember","Jan Os",2023-03-10,143931,43,spotify:user:,2023-04-03T13:27:55Z,"",0.358,0.0425,9,-29.679,1,0.043,0.994,0.864,0.0886,0.266,117.844,4
6LU350ky5JGQ4VwJsTfIq9,"2ul9XiZKBUguKSAl2b1His","Everything Is You","Everything Is You","Chris Island",2023-02-24,202713,50,spotify:user:,2023-04-03T13:27:55Z,"",0.378,0.0156,10,-26.335,1,0.0343,0.987,0.931,0.0983,0.136,165.748,3
4XcCAB5G21D6BZzobQBZMw,"3C44BudashQHdoz23fsob9","Embrace Me","Embrace Me","Carin Florie",2023-02-17,156574,44,spotify:user:,2023-04-03T13:27:55Z,"",0.413,0.0615,3,-25.365,1,0.0466,0.994,0.954,0.103,0.321,69.462,4
6mBfuXtEriT243sxpCI7I6,"1RRY8KBuZYuhAAJRgdDlP9","Motlys","Motlys","Ole-Bjørn Talstad",2023-01-13,123000,47,spotify:user:,2023-04-03T13:27:55Z,"background piano,neo-classical",0.259,0.0934,4,-28.099,1,0.0486,0.97,0.941,0.0974,0.205,181.815,4
0UcRrIl4Ti4xSdp314ZASI,"7p9jnrJ98pQ5CCOzhUt6wu","Hiemalis","Hiemalis","Franz Ewer",2022-01-21,167624,51,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.473,0.0309,7,-30.664,1,0.0493,0.982,0.923,0.124,0.209,116.612,4
2kfYhnurfTZzBOei3IxO6K,"5toExbFLGir8olBcwFIVs4","Distance","For Us","Gian Moran",2023-01-21,130013,46,spotify:user:,2023-04-03T13:27:55Z,"",0.322,0.00785,1,-29.808,1,0.0348,0.989,0.934,0.102,0.198,75.871,3
5fOv8ynuVRniCFLQ48grdI,"5uQAgpFL2lx2pufHYhPAin","Open Sail","Open Sail","Allysium",2022-10-07,128608,60,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.398,0.0173,2,-25.326,1,0.0435,0.995,0.922,0.0983,0.122,75.821,5
2UJttBzaAe8bCjuNSIi35b,"11seAZZohLTcq2V1blAOnN","a wild place","a wild place","Elois Jacq",2023-03-31,126000,0,spotify:user:,2023-04-03T13:27:55Z,"",0.358,0.0349,5,-30.634,0,0.0444,0.994,0.915,0.117,0.133,81.215,3
2gwhISMkdlhEqEP60P93Z1,"603KQbHhLmVWbfPS6b35nH","am ersten Tag","Time Line","Hugo Vanbrooke",2021-11-28,130190,56,spotify:user:,2023-04-03T13:27:55Z,"",0.238,0.026,3,-32.656,0,0.0466,0.988,0.914,0.101,0.169,64.118,3
7F6hlMdM7OrUw8C1W4pjAC,"3dz7P4W10BnNyKKvT8RWWn","Poesia","Poesia","Fernando Alegre",2023-01-20,125248,66,spotify:user:,2023-04-03T13:27:55Z,"",0.641,0.0114,6,-27.475,1,0.0458,0.996,0.964,0.106,0.483,80.989,3
3ay0zjicGYoJLyXl1y4c4M,"5DkA7CcQDIGJjwvA6Amkpo","Vem är inte rädd ibland","Piano Lullabies","Amélie Blumenthal",2023-03-31,97562,0,spotify:user:,2023-04-03T13:27:55Z,"",0.571,0.0391,9,-26.553,1,0.0531,0.993,0.907,0.116,0.267,116.076,4
2KGbpaUiTahJzRr2igPhZ6,"2ichvOEY8OwpGaodYoOELd","Seaton Village","Seaton Village","Sarah Spring",2023-01-20,97997,47,spotify:user:,2023-04-03T13:27:55Z,"background piano,neo-classical",0.505,0.0939,5,-27.887,0,0.0338,0.994,0.933,0.109,0.418,119.587,3
18HN4qdMe2RJlgq3bYH01a,"5BsoSlrs9ny1GMWKpESjyZ","In Deinen Augen","In Deinen Augen","Jens Wechsler",2022-11-25,124545,46,spotify:user:,2023-04-03T13:27:55Z,"background piano"
15ErabbOFwo4gEknWytsAG,"5lzyS07BZQrvRmABhTmroF","Me Time","Me Time","Jakob München",2023-03-09,116206,61,spotify:user:,2023-04-03T13:27:55Z,"",0.723,0.253,3,-25.567,1,0.0562,0.992,0.953,0.0956,0.19,86.956,4
1EFoFLPtWaKdBeDTdce8nQ,"6ZKZfb4BMulwGKbB6XBcds","The Goodbyes We Never Said","The Goodbyes We Never Said","Yichu Ann Chen",2023-03-31,114972,24,spotify:user:,2023-04-03T13:27:55Z,"",0.507,0.027,6,-28.869,0,0.0591,0.984,0.951,0.105,0.411,63.721,4
7eItBb98RqIZQ8QZPS6GcM,"2Nk5XPyODZYGkTpGPQel2Q","Clement","Clement","Miran",2023-02-17,147666,46,spotify:user:,2023-04-03T13:27:55Z,"",0.249,0.067,2,-26.836,1,0.0377,0.991,0.942,0.0925,0.226,159.4,4
2ssG2QnW8tai39jGqJxbW1,"6okzShndL8TdXSW8hKm17P","In the shell of night","In the shell of night","Kathrin Holtz",2023-02-03,167730,45,spotify:user:,2023-04-03T13:27:55Z,"",0.421,0.0298,4,-29.533,0,0.0391,0.994,0.963,0.0814,0.17,97.572,4
4tqAHq4q1M9m9AOhaWqNKn,"14YzutUdMwS9yTnI0IFBaD","Dreamy","Dreamy","Hania Rani",2023-01-20,179800,58,spotify:user:,2023-04-03T13:27:55Z,"compositional ambient,neo-classical",0.495,0.0696,7,-31.384,0,0.0296,0.96,0.898,0.119,0.276,95.193,3
0XruVtUJE0kObhzzUMVZKa,"2HcZQwoaSF9tSiQ3zvuqz7","Starlight","Starlight","Kyūka",2023-01-13,78146,49,spotify:user:,2023-04-03T13:27:55Z,"",0.538,0.0366,7,-28.928,0,0.0455,0.991,0.928,0.114,0.435,126.176,3
2t9nX7l0xqCmAXML9ozYuw,"6q83QeDrspxDVTOmYMAxS8","But A Whisper","But A Whisper","Vaughn Harrison",2023-02-24,147623,54,spotify:user:,2023-04-03T13:27:55Z,"",0.215,0.0469,3,-28.132,1,0.0426,0.987,0.902,0.11,0.378,88.342,4
3yPi2t6916SjRPrb9ZcFK7,"6OMjw6yGi38GTbrktNfxu3","For the Fallen","For the Fallen","Aiden Kelly",2022-11-04,172948,45,spotify:user:,2023-04-03T13:27:55Z,"",0.334,0.0168,0,-28.45,1,0.0422,0.994,0.95,0.0955,0.414,151.313,4
5t4wYNhdJDzxVlMjri5sOn,"1c7hoqo3WagTVwFD2JMHmu","Gratitude","Gratitude","Eadgar Évariste",2023-02-27,114437,46,spotify:user:,2023-04-03T13:27:55Z,"",0.536,0.0409,0,-30.8,0,0.0542,0.992,0.946,0.107,0.282,73.439,4
5ZBKGYQu4Z0U69UE2MNNMN,"4XF98HJsL7ue3NksOvebiJ","Follow the Light","Follow the Light","Aquilegia",2023-02-17,113062,47,spotify:user:,2023-04-03T13:27:55Z,"",0.415,0.0335,0,-29.673,1,0.0316,0.992,0.952,0.105,0.365,83.678,4
7hpSoEf1bBMtJyFiq8xQyp,"7x67OgZ8Iu8FEYpvRAPuh7","Twilight","Twilight","Matt Stewart-Evans",2023-03-10,128500,41,spotify:user:,2023-04-03T13:27:55Z,"compositional ambient,focus,neo-classical",0.402,0.0189,3,-31.931,0,0.0356,0.994,0.89,0.098,0.111,134.631,3
5qta8Dii3ZWGxZDA6LZmYb,"3dE26Q3xzd8o6XVd49FJpL","Nebula","Nebula","Luca Bissette",2023-02-10,161117,50,spotify:user:,2023-04-03T13:27:55Z,"",0.412,0.0454,9,-29.298,1,0.036,0.994,0.93,0.0883,0.144,61.645,5
08athgGdqnRmET0kInHb8n,"0HPaw3WHFtKOTqUko3e8Nx","Himlen","Himlen","Andrea Azzola",2023-01-20,121504,54,spotify:user:,2023-04-03T13:27:55Z,"",0.569,0.0719,7,-25.977,1,0.0499,0.995,0.95,0.198,0.367,83.179,4
0Sd9ECo0muEWnz9CTP1TAT,"165sed6LuybeRD22A8kzPS","With Fewer Tensions","With Fewer Tensions","Douglas Simmons",2023-03-17,193622,43,spotify:user:,2023-04-03T13:27:55Z,"",0.455,0.0168,8,-22.268,0,0.0628,0.99,0.915,0.106,0.0842,141.818,4
1eSt1uhXWcriWYOGZahU9i,"2SNA9lbI3oRV7mtnBTNEs7","Aquaterra","Aquaterra","Thalia Havenstein",2023-01-20,127923,45,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.21,0.0161,4,-30.355,1,0.0352,0.989,0.929,0.109,0.207,82.636,4
0q4JUAatgC3sES0zcFc38T,"6SGJd9IXJySRiU9CR8Bdbe","Unchanged","Unchanged","Donnie Harman",2022-11-04,146430,46,spotify:user:,2023-04-03T13:27:55Z,"",0.517,0.0456,7,-23.8,1,0.0615,0.996,0.973,0.117,0.326,85.122,4
1so7IJIPEpxEFefMYGa0ia,"6LwcYWG1molG0KW2xwnPd2","Okra","Okra","Ever So Blue",2023-01-27,193186,45,spotify:user:,2023-04-03T13:27:55Z,"background music,background piano,focus",0.477,0.0908,7,-26.326,1,0.0332,0.994,0.927,0.101,0.095,119.61,3
2StQJ41DNRKRHNfGbKexPM,"5elUadW5r1Yr21zo4bV7sh","Ikigai","Ikigai","Violet Mar",2022-09-02,180020,60,spotify:user:,2023-04-03T13:27:55Z,"",0.333,0.072,2,-28.261,1,0.0354,0.992,0.956,0.105,0.271,104.058,4
